pep_eVal,scanID,ppm_error,theoMZ,hScore,nextScore,deltaH,pepLen,pro_eVal
0.00028,3061,0.768674498,998.4720482,30.9,15.7,15.2,17,-36.3
0.00028,3061,0.768674498,998.4720482,30.9,15.7,15.2,17,-36.3
0.00028,3061,0.768674498,998.4720482,30.9,15.7,15.2,17,-24.6
2.30E-07,3051,0.8603813,665.983791,60.7,24.4,36.3,17,-36.3
2.30E-07,3051,0.8603813,665.983791,60.7,24.4,36.3,17,-36.3
2.30E-07,3051,0.8603813,665.983791,60.7,24.4,36.3,17,-24.6
1.80E-10,3052,0.150730309,998.4720482,62.2,20.9,41.3,17,-36.3
1.80E-10,3052,0.150730309,998.4720482,62.2,20.9,41.3,17,-36.3
1.80E-10,3052,0.150730309,998.4720482,62.2,20.9,41.3,17,-24.6
0.003,2111,0.815393962,453.7683832,35.8,20.2,15.6,8,-36.3
0.003,2111,0.815393962,453.7683832,35.8,20.2,15.6,8,-36.3
0.003,2111,0.815393962,453.7683832,35.8,20.2,15.6,8,-24.6
1.20E-07,2651,-0.207498096,946.9966432,58.1,24.7,33.4,16,-36.3
0.0001,2896,-0.025181165,728.057401,55.3,26.3,29,20,-36.3
1.10E-06,2908,-0.692114453,1091.582463,47.5,17.8,29.7,20,-36.3
1.30E-05,2647,0.96191782,624.2737032,29.8,12.1,17.7,10,-36.3
0.0002,1438,-1.479874612,813.9203082,40.1,22.9,17.2,16,-36.1
0.0002,1438,-1.479874612,813.9203082,40.1,22.9,17.2,16,-19.5
0.00025,3059,1.32199749,815.4327132,34.9,20.8,14.1,15,-36.1
0.00025,3059,1.32199749,815.4327132,34.9,20.8,14.1,15,-28.2
0.00025,3059,1.32199749,815.4327132,34.9,20.8,14.1,15,-19.5
0.0054,1138,-0.047993942,593.8249482,45.1,24.2,20.9,10,-36.1
0.0054,1138,-0.047993942,593.8249482,45.1,24.2,20.9,10,-28.2
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-35.4
5.10E-06,1576,1.816138264,590.8140482,44.9,15.8,29.1,10,-24.9
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-35.4
6.80E-05,809,-1.799128419,567.7749232,40.5,19,21.5,10,-24.9
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-35.4
0.00022,812,-0.451283199,1134.54257,31.1,16.9,14.2,10,-24.9
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
3.60E-07,2478,1.747520596,437.5723343,66,23.4,42.6,12,-35.4
8.60E-07,2815,-0.461601018,964.0360032,48.9,20.1,28.8,18,-34.8
4.40E-05,2819,0.699815716,643.0264276,46.5,19.8,26.7,18,-34.8
2.70E-07,2820,-0.169599475,964.0360032,40.2,15.8,24.4,18,-34.8
0.0047,889,-0.294857262,561.2885332,42.1,22.3,19.8,10,-34.8
2.20E-05,1417,-1.776983958,657.8562482,46.7,19.3,27.4,11,-34.8
6.80E-05,1464,-0.504662651,710.3755332,44.6,20.4,24.2,14,-34.8
0.0012,1699,-1.24864273,528.3069776,43.2,19.4,23.8,14,-33.7
0.0012,1699,-1.24864273,528.3069776,43.2,19.4,23.8,14,-16.8
7.00E-05,2318,0.100185815,608.8686282,46.1,20.7,25.4,11,-33.7
7.00E-05,2318,0.100185815,608.8686282,46.1,20.7,25.4,11,-16.8
0.00016,2668,0.319660348,1123.067038,39.2,16.9,22.3,22,-33.7
0.0002,2671,0.27380378,1123.067038,34.7,19.8,14.9,22,-33.7
0.0013,2105,-0.638691454,573.8295032,34.8,27.1,7.7,10,-33.7
0.0013,2105,-0.638691454,573.8295032,34.8,27.1,7.7,10,-16.8
8.70E-06,1967,-0.169060903,638.8230382,44.6,16.6,28,12,-33.7
0.0076,2293,-0.473145998,833.4284443,38.8,24.4,14.4,23,-33.2
0.0076,2293,-0.473145998,833.4284443,38.8,24.4,14.4,23,-26.4
0.0076,2293,-0.473145998,833.4284443,38.8,24.4,14.4,23,-23.3
0.0076,2293,-0.473145998,833.4284443,38.8,24.4,14.4,23,-7.8
0.0021,2082,-0.43090365,780.9170332,41.2,27.6,13.6,14,-33.2
0.0021,2082,-0.43090365,780.9170332,41.2,27.6,13.6,14,-23.3
0.0021,2082,-0.43090365,780.9170332,41.2,27.6,13.6,14,-7.8
1.50E-06,1978,-0.238524806,844.0771276,51,20.5,30.5,26,-33.2
1.50E-06,1978,-0.238524806,844.0771276,51,20.5,30.5,26,-26.4
6.20E-05,2784,-0.362670887,885.0999943,47.8,25.1,22.7,22,-33.2
6.20E-05,2784,-0.362670887,885.0999943,47.8,25.1,22.7,22,-26.4
6.20E-05,2784,-0.362670887,885.0999943,47.8,25.1,22.7,22,-23.3
0.0004,2786,-1.109146701,1327.146353,34.9,16.3,18.6,22,-33.2
0.0004,2786,-1.109146701,1327.146353,34.9,16.3,18.6,22,-26.4
0.0004,2786,-1.109146701,1327.146353,34.9,16.3,18.6,22,-23.3
2.90E-08,3382,0.391716725,853.9334132,61.1,23,38.1,15,-32
2.90E-08,3382,0.391716725,853.9334132,61.1,23,38.1,15,-32
2.90E-08,3382,0.391716725,853.9334132,61.1,23,38.1,15,-32
2.90E-08,3382,0.391716725,853.9334132,61.1,23,38.1,15,-32
0.00036,3375,0.190295868,853.9334132,31.7,17.3,14.4,15,-32
0.00036,3375,0.190295868,853.9334132,31.7,17.3,14.4,15,-32
0.00036,3375,0.190295868,853.9334132,31.7,17.3,14.4,15,-32
0.00036,3375,0.190295868,853.9334132,31.7,17.3,14.4,15,-32
0.00035,1913,-0.08449324,585.8456832,45.5,20.7,24.8,11,-31.8
4.30E-06,1973,0.62213846,530.9643343,54,31.7,22.3,15,-31.8
4.30E-06,1973,0.62213846,530.9643343,54,31.7,22.3,15,-26.5
0.0068,2812,0.028751119,834.7501276,48.2,26.3,21.9,23,-31.8
0.0068,2812,0.028751119,834.7501276,48.2,26.3,21.9,23,-26.5
0.00014,2068,0.669345705,608.8034882,48.2,23.7,24.5,10,-31.8
0.00014,2068,0.669345705,608.8034882,48.2,23.7,24.5,10,-26.5
0.0019,2724,0.370786533,713.3484532,31.3,21.8,9.5,11,-31.6
0.00024,2650,1.533259791,446.7605582,27.8,15.5,12.3,8,-31.6
5.50E-06,1955,1.352225187,698.8480982,49,27.5,21.5,11,-31.6
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-31.2
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-31.2
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
7.30E-05,1769,1.749426809,529.3162282,49.5,24.7,24.8,11,-4.1
5.80E-08,2257,-0.467982751,762.8486282,53.1,20.5,32.6,13,-31.2
5.80E-08,2257,-0.467982751,762.8486282,53.1,20.5,32.6,13,-31.2
0.0092,1612,1.779997772,522.7534632,34.3,25.5,8.8,8,-31.2
0.0092,1612,1.779997772,522.7534632,34.3,25.5,8.8,8,-31.2
1.00E-07,1781,-1.056752205,838.4179332,47,20.5,26.5,15,-31.2
1.00E-07,1781,-1.056752205,838.4179332,47,20.5,26.5,15,-31.2
0.00023,2699,-0.386152116,975.0043682,39.4,17.4,22,18,-30.2
0.00023,2699,-0.386152116,975.0043682,39.4,17.4,22,18,-30.2
0.00023,2699,-0.386152116,975.0043682,39.4,17.4,22,18,-3.6
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-30.2
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-30.2
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-3.5
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-3.5
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-3.5
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-3.5
0.0003,1010,-0.347983314,596.2929582,44.5,21.1,23.4,11,-3.5
5.40E-05,2429,-0.463612226,933.9701932,41.7,17.4,24.3,17,-30.2
5.40E-05,2429,-0.463612226,933.9701932,41.7,17.4,24.3,17,-30.2
0.0086,714,1.986896086,912.47852,28.3,16,12.3,8,-29.9
0.0086,714,1.986896086,912.47852,28.3,16,12.3,8,-29.9
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-29.6
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-17.9
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-17.9
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-17.9
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-17.9
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-10.5
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-3
0.0011,1934,1.203461791,447.5976476,43.7,25.2,18.5,12,-3
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-29.6
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-17.9
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-17.9
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-17.9
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-17.9
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-10.5
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-3
0.0042,1933,-0.144583449,670.8928332,40.9,21.7,19.2,12,-3
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-29.6
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-17.9
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-17.9
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-17.9
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-17.9
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-10.5
2.50E-05,2264,0.142173919,1040.978548,45.9,15.8,30.1,19,-4.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-29.6
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-17.9
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-17.9
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-17.9
0.00027,2573,0.205327398,735.4108682,43.4,20.6,22.8,13,-17.9
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
0.0071,2567,0.495805297,572.8054982,30.3,18.1,12.2,9,-29.6
2.90E-07,1460,1.159017416,758.4010282,56.7,22.5,34.2,15,-29.2
2.90E-07,1460,1.159017416,758.4010282,56.7,22.5,34.2,15,-29.2
2.90E-07,1925,1.044950268,891.4299832,57.8,29.2,28.6,17,-29.2
2.90E-07,1925,1.044950268,891.4299832,57.8,29.2,28.6,17,-29.2
0.0005,3286,0.418550357,685.7000476,39.9,20.7,19.2,18,-29.2
0.0005,3286,0.418550357,685.7000476,39.9,20.7,19.2,18,-29.2
0.0048,3285,-0.126939792,1028.046433,32.9,23.2,9.7,18,-29.2
0.0048,3285,-0.126939792,1028.046433,32.9,23.2,9.7,18,-29.2
4.50E-07,1442,-1.96865388,678.8902882,42.7,24.4,18.3,13,-29.1
4.10E-05,2214,-1.346329295,790.049411,46.1,20.2,25.9,21,-28.3
0.0042,2807,0.239631061,561.9750043,41.2,24,17.2,14,-28.3
0.0014,2806,-0.185172245,842.4588682,39,19.6,19.4,14,-28.3
0.0085,2044,0.383536057,705.7137443,33.2,22.6,10.6,18,-28.3
0.001,2466,1.271203217,467.2738332,35.2,19.3,15.9,8,-28.2
0.001,2466,1.271203217,467.2738332,35.2,19.3,15.9,8,-28.2
0.001,2466,1.271203217,467.2738332,35.2,19.3,15.9,8,-28.2
0.001,2466,1.271203217,467.2738332,35.2,19.3,15.9,8,-28.2
0.001,2466,1.271203217,467.2738332,35.2,19.3,15.9,8,-7.7
0.00017,3255,0.824874925,924.9887182,34.6,15.5,19.1,17,-28.2
0.00017,3255,0.824874925,924.9887182,34.6,15.5,19.1,17,-28.2
0.00017,3255,0.824874925,924.9887182,34.6,15.5,19.1,17,-28.2
0.00017,3255,0.824874925,924.9887182,34.6,15.5,19.1,17,-28.2
0.0009,2060,0.225553348,611.8286482,41.4,15.5,25.9,11,-28.2
0.0009,2060,0.225553348,611.8286482,41.4,15.5,25.9,11,-28.2
0.0009,2060,0.225553348,611.8286482,41.4,15.5,25.9,11,-28.2
0.0009,2060,0.225553348,611.8286482,41.4,15.5,25.9,11,-28.2
8.10E-07,1429,-0.411968935,663.8850082,46.4,19.6,26.8,13,-28.1
8.10E-07,1429,-0.411968935,663.8850082,46.4,19.6,26.8,13,-28.1
6.90E-05,1628,-0.780211277,599.8375232,40.4,17.3,23.1,12,-28.1
6.90E-05,1628,-0.780211277,599.8375232,40.4,17.3,23.1,12,-28.1
0.00031,1963,-0.69431934,594.8271582,46.1,28,18.1,10,-27.4
0.00031,1963,-0.69431934,594.8271582,46.1,28,18.1,10,-27.4
0.00031,1963,-0.69431934,594.8271582,46.1,28,18.1,10,-27.4
0.00031,1963,-0.69431934,594.8271582,46.1,28,18.1,10,-27.4
0.00031,1963,-0.69431934,594.8271582,46.1,28,18.1,10,-8.8
2.80E-08,2170,-0.16148308,848.3860982,55.8,16.3,39.5,15,-27.4
2.80E-08,2170,-0.16148308,848.3860982,55.8,16.3,39.5,15,-27.4
2.80E-08,2170,-0.16148308,848.3860982,55.8,16.3,39.5,15,-27.4
2.80E-08,2170,-0.16148308,848.3860982,55.8,16.3,39.5,15,-27.4
0.00053,1349,-1.277348842,689.3183532,35.8,17.8,18,15,-27.4
0.00053,1349,-1.277348842,689.3183532,35.8,17.8,18,15,-27.4
0.00053,1349,-1.277348842,689.3183532,35.8,17.8,18,15,-27.4
0.00053,1349,-1.277348842,689.3183532,35.8,17.8,18,15,-27.4
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-27.3
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-27.3
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-27.3
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-27.3
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-21.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
3.60E-07,2920,0.55931527,713.3722632,48.9,19.3,29.6,12,-10.9
0.0076,3455,-0.152748856,979.8218476,28.9,14.9,14,27,-27.3
0.0076,3455,-0.152748856,979.8218476,28.9,14.9,14,27,-27.3
0.0076,3455,-0.152748856,979.8218476,28.9,14.9,14,27,-27.3
0.0076,3455,-0.152748856,979.8218476,28.9,14.9,14,27,-27.3
0.0076,3455,-0.152748856,979.8218476,28.9,14.9,14,27,-21.9
9.80E-13,2276,-0.008004458,936.9778282,74.5,17.1,57.4,16,-27.2
5.40E-13,1634,-1.094302524,833.4075632,80.9,17.6,63.3,17,-27.2
5.40E-13,1634,-1.094302524,833.4075632,80.9,17.6,63.3,17,-12.3
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-27.1
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-27.1
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-12.9
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-12.9
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-12.9
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-5.5
7.60E-06,159,0.441659235,559.2546932,44.9,21,23.9,10,-5.5
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-27.1
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-27.1
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-12.9
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-12.9
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-12.9
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-5.5
3.40E-06,253,0.860073247,559.2546932,40.8,22.6,18.2,10,-5.5
1.30E-05,2207,-0.905996691,786.4267132,37.1,15.7,21.4,17,-27.1
1.30E-05,2207,-0.905996691,786.4267132,37.1,15.7,21.4,17,-27.1
1.30E-05,2207,-0.905996691,786.4267132,37.1,15.7,21.4,17,-4.9
4.60E-07,1897,-0.412798353,830.9141682,50.5,20.6,29.9,14,-26.8
0.00062,1108,-0.860250639,588.7818932,45.9,21.9,24,10,-26.8
0.00062,1108,-0.860250639,588.7818932,45.9,21.9,24,10,-3.2
0.00062,1108,-0.860250639,588.7818932,45.9,21.9,24,10,-3.2
7.70E-05,2876,0.068485829,1080.515503,41.6,18.8,22.8,19,-26.8
7.70E-05,2876,0.068485829,1080.515503,41.6,18.8,22.8,19,-9.4
1.60E-06,2702,-0.041841281,637.329121,51.8,24.8,27,17,-26.4
1.60E-06,2702,-0.041841281,637.329121,51.8,24.8,27,17,-18.8
6.10E-05,1326,-0.62920223,569.7691182,45.2,32.5,12.7,10,-26.4
6.10E-05,1326,-0.62920223,569.7691182,45.2,32.5,12.7,10,-18.8
0.00024,1912,-0.39709256,635.8718982,42.2,21.3,20.9,12,-26.4
0.00019,1690,-1.030213697,717.8122382,36.8,19.7,17.1,12,-25.8
2.50E-08,1962,-0.798419919,743.3431782,56.9,18.9,38,12,-25.8
2.40E-06,2538,0.34495927,762.4088482,53.9,20.9,33,12,-25.2
0.0013,2741,-0.643259862,879.8932332,31.6,18.2,13.4,15,-25.2
0.00044,3299,-0.467697383,725.8967282,36.7,17.9,18.8,12,-25.2
0.00012,2508,0.354113143,707.4010232,33.3,20.8,12.5,13,-24.7
0.0065,2600,0.289612506,654.3225732,33.2,18.8,14.4,11,-24.7
6.10E-06,2532,-1.093597178,949.161191,49.9,24.4,25.5,28,-24.7
0.0024,2917,-0.305248913,672.6750676,42.5,23.5,19,19,-24.7
5.00E-10,3029,1.93970931,1044.486403,86.7,19.8,66.9,19,-24.6
9.40E-07,1757,-1.075085537,727.3839832,52.5,20.5,32,13,-24.1
9.40E-07,1757,-1.075085537,727.3839832,52.5,20.5,32,13,-24.1
9.40E-07,1757,-1.075085537,727.3839832,52.5,20.5,32,13,-24.1
7.40E-05,2381,0.08241664,667.3409643,49.7,29.6,20.1,18,-24.1
7.40E-05,2381,0.08241664,667.3409643,49.7,29.6,20.1,18,-24.1
7.40E-05,2381,0.08241664,667.3409643,49.7,29.6,20.1,18,-24.1
7.10E-08,2130,-0.235832457,862.9007332,48.3,15.4,32.9,16,-24.1
7.10E-08,2130,-0.235832457,862.9007332,48.3,15.4,32.9,16,-24.1
7.10E-08,2130,-0.235832457,862.9007332,48.3,15.4,32.9,16,-24.1
7.10E-08,2130,-0.235832457,862.9007332,48.3,15.4,32.9,16,-7.1
7.10E-08,2130,-0.235832457,862.9007332,48.3,15.4,32.9,16,-7.1
